digits,n_prefix,p_min,p_min_digits,attempts,sieve_elim_pct,time_ms
100,35692187232507056961,449,3,45,99.1,1.800
100,54909214369674383278,1171,4,47,98.8,1.621
100,69854547498781412705,11,2,5,0.0,0.293
100,32509014565698569610,401,3,63,99.0,1.557
100,53270101898945674523,719,3,57,98.1,1.509
100,40901810305418905290,857,3,49,99.1,3.868
100,85050125878361414509,19,2,8,0.0,0.223
100,16501058987274303872,631,3,60,98.2,7.296
100,71696505436943270905,443,3,70,98.6,2.295
100,36329032525634945236,1741,4,59,99.1,1.603
100,25212725674761438549,5,1,3,0.0,0.221
100,72127070589214347816,359,3,60,98.1,1.622
100,35850385432541690503,443,3,61,98.8,1.502
100,84127414323090303238,211,3,22,99.0,1.103
100,39890389052521252789,2111,4,59,99.1,4.019
100,52783850761458509696,29,2,10,0.0,0.252
100,49872967014145638303,811,3,53,97.6,1.726
100,74187050527234145610,47,2,15,0.0,0.241
100,75670143490501892705,293,3,48,98.9,1.627
100,84109692589210503216,1783,4,50,99.0,1.522
100,91692543070189650721,31,2,11,0.0,0.275
100,40365852747050103270,13,2,6,0.0,0.161
100,53070567892121230367,503,3,23,99.4,1.333
100,60721438143234701854,17,2,7,0.0,0.225
100,85014503476765652305,1427,4,55,99.2,2.251
100,20501696103698109438,743,3,38,98.9,5.149
100,93836585414105014187,3,1,2,0.0,0.196
100,30961450187416769256,223,3,46,98.3,2.845
100,55216561018587270563,59,2,17,0.0,0.218
100,56723672945632527412,101,3,22,99.3,1.197
100,15656169834549490503,3701,4,64,99.0,1.745
100,68985654585632501814,3109,4,46,99.4,1.887
100,33674181094969698161,863,3,48,99.1,1.838
100,90969654923832347450,61,2,18,0.0,0.351
100,65836183270141294727,499,3,46,99.2,1.619
100,22909436547672589296,179,3,40,98.5,2.943
100,39896929032987216727,3061,4,65,98.9,3.968
100,24187414567292581076,269,3,67,97.4,5.823
100,79418521816585852963,953,3,47,98.9,8.073
100,78707458183418321810,719,3,55,98.5,3.991
100,89258309832747618303,137,3,22,99.2,1.283
100,96549630349410309296,787,3,55,99.2,1.571
100,81436323814907492165,607,3,49,99.0,2.035
100,60949472385258341414,1471,4,53,99.0,4.989
100,35430327234321230701,2927,4,72,98.8,1.702
100,20105296903650907210,1447,4,55,99.1,1.620
100,89612161238783698141,43,2,14,0.0,0.328
100,44341894589230787852,283,3,43,99.2,1.785
100,11478109678381810367,127,3,36,98.2,1.793
100,16129296729256585414,523,3,43,98.9,2.713
100,77858341090503076743,5623,4,82,99.4,2.962
100,86169630561870929894,2203,4,78,98.2,3.361
100,49478521894389498925,2417,4,47,99.2,4.519
100,54129672383812561292,2699,4,76,98.7,3.114
100,91214187836169478369,1549,4,45,99.3,1.624
100,40701430165636921210,307,3,51,99.2,1.666
100,37490743050505018581,1327,4,57,99.1,4.527
100,20741236727898369496,3,1,2,0.0,0.163
100,33252565412927894909,5,1,3,0.0,0.191
100,88565052329436149038,449,3,52,98.2,3.597
100,17836325072503052785,683,3,50,99.0,3.839
100,44901252103238301290,107,3,23,99.3,1.438
100,67494545450921432301,13,2,6,0.0,0.228
100,82949070305078967838,1051,4,73,98.5,4.396
100,31056727052709674769,739,3,73,98.4,3.342
100,46363078323896161258,179,3,22,99.2,1.290
100,35092961634143236725,5,1,3,0.0,0.585
100,32189612961674743678,991,3,81,98.3,2.170
100,97412323010529812945,379,3,35,98.1,3.830
100,48325892389656769696,1013,4,45,99.0,1.410
100,87470341074547690163,17,2,7,0.0,0.220
100,16161696143238303452,733,3,50,98.8,1.461
100,77636107258305496301,1597,4,60,98.9,1.618
100,20783056767090507494,443,3,55,99.0,1.654
100,91434145030523430163,3761,4,61,99.0,5.220
100,38745092169278589898,41,2,13,0.0,0.267
100,19850543618563218185,197,3,23,98.3,1.345
100,58529458585232767032,13,2,6,0.0,0.209
100,23236501432745650703,67,2,19,0.0,0.175
100,78563296581654523292,367,3,35,98.4,1.481
100,15056143078521634505,593,3,58,97.7,2.478
100,42361030101256561854,1483,4,44,99.1,1.777
100,51090763858769276741,181,3,36,98.1,1.502
100,60767474145214325250,7,1,4,0.0,0.153
100,23478507632181658549,7,1,4,0.0,0.172
100,10565230169456749012,421,3,22,99.2,1.094
100,75490747450961678747,1303,4,96,97.9,2.155
100,72543872749670367218,653,3,80,98.0,2.278
100,53418941038169036303,79,2,22,98.0,1.678
100,24785070749478989832,1861,4,52,98.8,2.124
100,71832169218361898145,619,3,54,98.4,3.721
100,74367250189830947698,367,3,54,97.9,1.550
100,43010745276963294985,13,2,6,0.0,0.282
100,90785658323870503414,701,3,41,99.1,1.661
100,63272321818741430343,499,3,62,98.8,1.772
100,26987876383416505258,2371,4,53,99.0,1.560
100,25836723250781296963,179,3,22,99.2,1.219
100,30763414589098969294,7,1,4,0.0,0.187
100,87014123896381256303,151,3,44,97.7,1.541
100,56949212323612149832,1153,4,92,98.1,2.028
100,79270523014145278343,971,3,58,98.2,2.293
100,16101850543656789470,1451,4,43,99.0,5.772
100,79452985692785070385,967,3,48,99.1,2.443
100,46769212523654943472,359,3,39,99.0,1.762
100,87856381638321290165,1123,4,60,99.0,3.672
100,32581238941012529038,1033,4,46,99.3,2.980
100,73214349236501056929,223,3,46,98.9,3.518
100,34305498521012981850,67,2,19,0.0,0.396
100,55654309632963436145,229,3,39,98.9,3.681
100,22365018307098903212,401,3,38,99.1,1.796
100,15890147412327456923,433,3,66,98.5,2.227
100,50903072307654381658,2677,4,50,99.2,2.252
100,31256365850903076527,311,3,53,99.2,1.771
100,88729492787812381472,379,3,48,99.2,1.643
100,53256583650127432147,2689,4,43,99.3,1.677
100,12985814787614327050,347,3,45,99.1,1.571
100,45834125210987072305,823,3,117,97.5,4.283
100,22903830381692785872,1249,4,46,99.2,1.709
100,15692783058129630303,227,3,45,97.5,6.048
100,16589030189632521812,283,3,48,98.1,5.048
100,67096961838563854507,5,1,3,0.0,0.195
100,34969038105470501492,317,3,36,99.0,1.647
100,31276385874345656763,577,3,59,98.0,1.732
100,80101870127094907474,2179,4,53,99.1,1.644
100,53490783470363298925,2423,4,57,99.0,1.784
100,48723890567412523434,421,3,73,98.7,5.694
100,59214765276145230705,163,3,44,98.3,1.873
100,52581050125698909294,59,2,17,0.0,0.363
100,69838349036503294921,503,3,51,99.2,1.826
100,64765478363832369850,17,2,7,0.0,0.201
100,53898943856701892545,11,2,5,0.0,0.166
100,52189658985492761632,509,3,45,98.4,1.645
100,39430747836705218541,467,3,82,97.4,3.210
100,48745412127278389010,449,3,79,97.9,2.697
100,57430947812705232507,1153,4,59,98.2,2.071
100,32781870909836381834,1319,4,58,98.2,1.774
100,77014981636307498307,2273,4,50,99.3,1.445
100,46381294725212943218,383,3,73,98.4,1.784
100,15878769270341418705,83,2,23,97.9,1.153
100,66923452145650945838,487,3,85,98.4,1.960
100,67294707476927652507,73,2,21,0.0,0.383
100,20965838349476125076,337,3,59,97.7,2.124
100,73018907474921236145,439,3,39,98.9,1.907
100,84123278741874969438,967,3,86,98.4,6.732
100,37018363492341058309,31,2,11,0.0,0.317
100,24345012105656561038,29,2,10,0.0,0.300
100,27694161854169830783,389,3,44,99.2,1.690
100,48969278387858501414,3,1,2,0.0,0.241
100,53616585614503650767,587,3,65,98.5,1.748
100,90987894787078767014,647,3,55,99.2,1.253
100,49278727214345676989,797,3,59,99.1,1.374
100,42361630327456723096,103,3,23,97.8,1.207
100,31258707258989410363,1097,4,52,99.2,4.783
100,48589810365472707096,157,3,23,99.1,1.627
100,93414543232169030387,191,3,41,98.2,4.749
100,56181856549070121654,5,1,3,0.0,0.155
100,43454705074763832705,97,2,22,98.3,1.259
100,68507678909818541410,47,2,15,0.0,0.230
100,25610583472945872183,673,3,48,98.7,3.754
100,78509070161412327450,3533,4,72,98.8,1.448
100,49878749618529470183,2371,4,84,98.3,1.459
100,30587652303612305418,709,3,63,98.8,1.374
100,45430989492383656585,7,1,4,0.0,0.154
100,40561070927494701274,197,3,35,98.9,1.611
100,57290503232143854141,223,3,49,98.0,3.249
100,30187696149298945450,1193,4,65,98.9,1.785
100,31832387038567810325,3929,4,57,99.1,1.645
100,88345254721418745696,311,3,47,97.8,5.113
100,37270381832565618501,2267,4,67,98.8,3.963
100,74745214709690501414,853,3,61,99.0,2.145
100,83898127090561296587,1031,4,74,98.7,4.742
100,98181696305472527010,179,3,59,97.8,3.185
100,13814507436327818361,659,3,74,98.7,1.620
100,58921210989476383898,3943,4,59,99.1,1.460
100,65654985676167216589,53,2,16,0.0,0.254
100,46309618161098569418,1069,4,56,99.1,2.410
100,69472129270167836941,509,3,92,98.2,2.574
100,80745672363290765234,1879,4,41,99.1,4.907
100,29814185872985012947,2203,4,68,98.2,2.155
100,94509670727696523816,433,3,57,98.6,7.264
100,23056129816103090967,2251,4,51,99.3,2.252
100,70385616127652763634,439,3,45,99.2,2.654
100,55670523670343478947,727,3,61,98.8,2.406
100,78105278541896983450,809,3,42,99.0,1.501
100,57450125296301032909,23,2,9,0.0,0.200
100,58581498103074109814,41,2,13,0.0,0.254
100,17074701856161632761,571,3,66,98.9,1.440
100,76963238725690741614,101,3,22,98.2,1.295
100,57854345636123458745,4993,4,78,99.3,2.017
100,74341892347614187698,71,2,20,0.0,0.233
100,17032381070941430109,239,3,44,98.1,1.412
100,84323050167894941090,277,3,22,99.1,1.220
100,11836305258945812167,379,3,23,99.3,1.324
100,82767430343674387218,3919,4,56,99.1,1.800
100,79098327814309076765,47,2,15,0.0,0.468
100,88785890969216721852,977,3,43,99.0,6.230
100,39098543450927072565,719,3,47,99.3,2.152
100,92381894101892543816,1847,4,67,98.9,5.758
100,93496109858303094103,181,3,32,97.7,1.982
100,10701010985450707074,2683,4,55,99.2,2.169
100,69894505652543054189,5387,4,91,99.2,2.991
100,62101292363878547072,19,2,8,0.0,0.434
100,79452365672505838929,941,3,49,99.1,2.220
100,44749296943238529258,5153,4,140,98.6,3.483
100,53030783092185230923,557,3,43,99.2,2.403
100,36309218767872503438,1637,4,53,99.2,2.160
100,95658147630567096527,73,2,21,0.0,0.514
100,62321456909690185692,337,3,39,98.8,3.427
100,31416301858387858145,373,3,46,99.0,4.513
100,30567412347878509652,991,3,43,99.1,2.043
100,37292505210781452905,47,2,15,0.0,0.294
100,82545052301830943434,3391,4,66,98.8,4.090
100,99652703858309072123,5,1,3,0.0,0.205
100,92725456781852323650,139,3,23,99.0,1.334
100,35698563858529674367,2357,4,51,99.2,3.767
100,48549074745072545874,1427,4,80,98.6,1.825
100,83618541478907876563,631,3,57,98.9,3.543
100,16907058901634143034,631,3,92,98.3,1.833
100,49054185238389274709,1097,4,54,99.2,1.387
100,80785458707818185876,1489,4,51,99.3,1.219
100,33212761694387890383,701,3,66,98.9,1.261
100,26563856303692567430,463,3,63,97.5,7.531
100,51676781876305856983,89,2,22,99.0,1.260
100,80121412721094989454,677,3,58,98.0,3.182
100,45058761850905056723,523,3,51,99.3,1.584
100,54507498501894761256,127,3,23,99.0,1.224
100,17054567010785076145,491,3,53,99.2,1.580
100,68547614963012327654,1429,4,79,98.5,1.926
100,85430369476565874965,41,2,13,0.0,0.231
100,48325436767490725652,919,3,52,99.1,1.597
100,17056725812701432125,127,3,23,98.4,1.121
100,98105670701296165236,643,3,52,99.2,1.305
100,19672905256583052749,269,3,36,98.9,7.733
100,96181230101276941456,89,2,23,98.2,1.235
100,29692581050707838387,409,3,39,99.2,4.709
100,62527254701456383498,4079,4,69,98.8,1.619
100,65850347810161214569,163,3,47,99.0,1.650
100,96161610745810303676,541,3,53,99.0,1.717
100,95218743436185454507,601,3,62,98.9,6.990
100,42127830523052107852,3433,4,90,98.3,2.595
100,29812369052321878365,31,2,11,0.0,0.211
100,30927658367296963210,2111,4,60,99.0,5.984
100,35074327014321498325,467,3,49,99.2,5.579
100,86723298103836501672,2437,4,51,99.3,1.414
100,83256989676323016701,827,3,73,98.1,1.895
100,26567850169874925234,59,2,17,0.0,0.227
100,51258187250701058903,463,3,63,97.5,4.882
100,44769876707030927056,4969,4,86,99.2,3.623
100,73414147434721656585,1811,4,56,99.1,2.147
100,22581638383496785432,11,2,5,0.0,0.234
100,79492567656565698507,839,3,44,99.1,3.113
100,48701294729894183894,109,3,30,97.7,1.381
100,83456185018925418589,659,3,40,99.2,1.560
100,72347452949816981410,173,3,37,99.0,1.698
100,19814345858947078921,977,3,38,99.1,1.440
100,58303852545018905238,421,3,47,98.9,5.533
100,63292789234141436729,587,3,40,98.9,1.419
100,64503634363452101490,2017,4,49,99.0,1.608
100,33436527452725470583,397,3,23,98.9,1.206
100,84147838985476389210,499,3,34,98.9,1.505
100,61870143070581690769,199,3,65,98.7,2.606
100,44321694723074529092,127,3,22,99.0,1.524
100,83876149476565252947,641,3,66,98.5,2.458
100,54901650147210741414,1987,4,57,98.7,2.353
100,15438167810727652987,2269,4,52,99.0,2.360
100,96145692503896169290,1153,4,50,99.2,2.617
100,55032563038567414105,433,3,40,99.0,2.353
100,58945616125652963876,1013,4,53,99.2,1.793
100,51294347834185234147,971,3,48,99.1,5.036
100,34509010509614109438,73,2,21,0.0,0.438
100,19452769698569090921,359,3,47,99.0,1.798
100,20909632963212705670,829,3,45,98.9,1.913
100,51034965056329212963,971,3,50,98.9,3.163
100,72781654587838549418,359,3,60,99.0,1.778
100,71876143876729692169,1049,4,69,98.8,7.785
100,62389810743436343494,2473,4,58,99.1,1.519
100,27414949456543034523,2243,4,63,99.0,1.359
100,70305816961034501698,113,3,31,98.9,3.125
100,81892369290969214503,421,3,55,99.2,1.879
100,12587454545634743872,67,2,19,0.0,0.396
100,57450105272569298365,937,3,54,99.0,2.250
100,48763076309474323258,137,3,22,98.2,1.707
100,23638567814525638929,859,3,44,99.4,1.520
100,90109210507470923016,43,2,14,0.0,0.263
100,87050943876763854783,1543,4,68,98.4,1.600
100,48145812727438727432,3767,4,56,99.1,1.464
100,75078385458121094581,881,3,47,99.2,1.494
100,84901810743430147818,53,2,16,0.0,0.308
100,73276367234727834987,593,3,83,98.4,5.822
100,86765632703670341010,359,3,45,98.9,1.605
100,25816943494989654127,1531,4,51,99.0,1.691
100,74127298367852347494,569,3,58,98.0,1.396
100,59832147614581692721,659,3,46,99.2,1.814
100,58703074905694945050,293,3,23,99.0,2.947
100,49474103072967670343,1223,4,56,98.2,2.586
100,74127474925236721670,71,2,20,0.0,0.259
100,35632109058189872901,11,2,5,0.0,0.166
100,96301272505478381092,613,3,48,99.3,2.323
100,73852743490549210389,2281,4,57,99.1,2.999
100,16549032965230389210,83,2,22,99.1,1.190
100,37636567690525850945,1471,4,52,99.2,1.500
100,80563870529032787816,353,3,47,98.5,1.675
100,75832923818929636121,113,3,38,98.2,1.349
100,40145238589478925490,97,2,22,98.4,1.310
100,39434767210989610549,331,3,49,97.9,3.006
100,36705010701030169610,7,1,4,0.0,0.210
100,59894127238523672941,1213,4,64,97.9,2.340
100,20725276749678543636,97,2,22,99.0,1.439
100,87054541234343634107,1237,4,54,99.0,2.772
100,50943610121292587472,389,3,52,99.1,2.422
100,69210141456727450101,727,3,75,98.7,2.573
100,30947656381678161056,19,2,8,0.0,0.186
100,27854561632985436747,73,2,21,0.0,0.241
100,16985672963878587272,389,3,39,98.9,3.337
100,67474525290905850947,179,3,46,98.8,2.037
100,42725212901418985878,5563,4,82,99.2,2.165
100,83850721078301650541,179,3,22,99.1,1.169
100,88383692783694789812,1063,4,58,98.2,2.673
100,93876741652169838143,41,2,13,0.0,0.332
100,88505032943298945276,443,3,37,99.1,1.884
100,21634147450967676507,617,3,42,99.2,1.826
100,28947070785690563898,23,2,9,0.0,0.278
100,41272303656969634989,1567,4,43,99.0,2.025
100,92549256987298567892,1201,4,47,99.4,1.799
100,97056563414509818509,19,2,8,0.0,0.209
100,36541418565036727814,1187,4,39,99.1,1.439
100,25230501814985830921,113,3,23,98.5,1.251
100,68303052307016167630,2083,4,54,99.2,1.605
100,47010723292989492905,1087,4,54,99.0,3.211
100,52525618705818145252,227,3,78,98.4,2.563
100,75890545472167232969,3989,4,50,99.3,1.678
100,74161478987252965830,727,3,44,99.0,1.580
100,77276325490945476121,359,3,85,98.2,5.088
100,96527252169272761256,383,3,61,98.4,6.082
100,37856389272129030321,719,3,75,98.3,1.947
100,52709296343256961010,547,3,94,97.9,4.853
100,11290349036129874381,479,3,65,98.9,1.939
100,60347014947230321290,151,3,23,99.0,1.139
100,65818905230321898761,89,2,22,98.1,1.153
100,74783218543296181038,379,3,45,99.0,1.425
100,63458783012501674587,757,3,55,98.9,1.452
100,66581836567070969438,367,3,74,98.3,1.748
100,53898969894307494707,359,3,64,98.9,1.656
100,10789478127238789054,431,3,23,99.2,1.112
100,69890743254549450761,683,3,82,97.7,1.962
100,66185470723238327632,1549,4,48,98.7,1.316
100,29612763856701418189,167,3,22,98.9,1.118
100,22745254143098745698,311,3,51,99.0,1.535
100,69892969056185232329,2699,4,59,99.1,1.563
100,56149036503454361656,13,2,6,0.0,0.175
100,85238505278723054761,17,2,7,0.0,0.203
100,24585494569896565810,953,3,58,98.9,1.570
100,25614741478383236725,1607,4,49,99.1,1.345
100,14923854563472765270,2339,4,36,99.3,3.343
100,81650385298987014345,677,3,83,98.1,1.733
100,52949078387852743034,17,2,7,0.0,0.230
100,99092787472523270321,1579,4,40,99.1,1.408
100,22927250301858741278,431,3,51,99.0,1.449
100,91272745678961294381,17,2,7,0.0,0.189
100,74989830309258501078,1187,4,49,99.3,1.541
100,49456945470969616123,1187,4,52,99.2,1.350
100,94187670789810163870,3061,4,70,98.8,1.441
100,81492365430107870705,41,2,13,0.0,0.173
100,40349072961010921214,1103,4,67,98.9,1.555
100,73634723436727856129,1867,4,58,99.1,1.519
100,44927438703098581498,47,2,15,0.0,0.346
100,19054907438529254749,5,1,3,0.0,0.257
100,12109870949630783252,227,3,83,98.4,2.381
100,61674101238301890527,109,3,22,97.8,1.388
100,68583036707816549458,149,3,23,98.2,1.247
100,13472561874145832987,523,3,52,98.9,4.437
100,98961636187450723036,3,1,2,0.0,0.167
100,21838725494949696389,223,3,52,97.9,1.369
100,84189414701470501498,1597,4,74,98.4,6.597
100,87872389098905032545,2281,4,50,99.3,1.861
100,20361036187456545272,307,3,23,99.2,1.543
100,83054907454103056389,79,2,22,98.8,2.641
100,44985098147290723032,503,3,58,98.2,5.466
100,25036963810721292763,317,3,75,98.5,5.442
100,58727852143690147032,283,3,22,99.1,1.413
100,93892389650327614163,59,2,17,0.0,0.261
100,26127670163610305256,73,2,21,0.0,0.319
100,45230783690709236105,997,3,70,98.5,3.362
100,86981032707270545212,2081,4,53,99.2,5.529
100,33654381456565236125,401,3,61,98.1,4.027
100,74361474907096161812,719,3,53,99.0,1.638
100,67252361492747812745,541,3,38,99.2,1.456
100,88729850329072701232,29,2,10,0.0,0.221
100,41892585494589036725,229,3,22,98.9,1.181
100,46525676123094363292,139,3,23,98.8,1.186
100,75674187672743232921,31,2,11,0.0,1.219
100,24781034709676349030,113,3,66,97.6,1.950
100,79016501016343016187,877,3,39,99.1,1.661
100,80305276307678327858,1613,4,60,99.0,4.833
100,15476127470545854547,2557,4,59,99.1,2.397
100,50929672547072125854,229,3,52,98.2,2.000
100,25252185878725294329,97,2,22,98.2,1.514
100,86941618383258347476,389,3,39,98.9,2.360
100,31214767632543852947,1181,4,82,97.7,2.902
100,44329070349458181496,167,3,22,99.1,1.464
100,45432343470183814121,163,3,27,98.1,4.990
100,68509872729272185292,1163,4,57,98.1,2.119
100,47874167436503216981,179,3,42,97.5,2.106
100,54981296105856547474,5647,4,81,99.2,2.014
100,33418349238903612747,37,2,12,0.0,0.232
100,50305490525694769010,101,3,43,98.0,6.286
100,17676587238765012563,1109,4,40,99.1,1.426
100,58789614327634721692,6421,4,124,99.3,1.632
100,11814967092769056505,5,1,3,0.0,0.166
100,40183698385894189070,191,3,22,98.6,1.066
100,73278545490165238787,271,3,78,98.1,1.557
100,80769454383456741018,13,2,6,0.0,0.138
100,61070183214507070749,139,3,62,99.0,1.287
100,54109496769238321890,3259,4,56,99.1,1.359
100,11670387870161092921,443,3,60,99.0,1.659
100,90927418961414963296,47,2,15,0.0,0.262
100,25094101036367410727,2011,4,56,99.0,1.283
100,78525094705452763254,3659,4,51,99.3,1.232
100,87416529050305678985,79,2,22,98.9,0.994
100,38987210925652507014,383,3,56,99.0,1.411
100,23856581698785454507,257,3,23,98.9,1.038
100,20587854149234903634,977,3,79,98.6,1.554
100,35614985016941494787,223,3,89,97.9,1.613
100,12163438323014705092,1117,4,60,98.8,1.487
100,45234327634963452389,839,3,55,99.2,1.331
100,98363052783234583292,283,3,85,98.4,1.569
100,27014783038927630507,1051,4,90,98.3,1.490
100,68365432929492369218,1049,4,53,99.2,1.281
100,83212507010963818383,593,3,59,99.1,1.401
100,74189454381850141476,5,1,3,0.0,0.179
100,11430529218961434767,1949,4,59,99.1,1.358
100,22545296563072541258,431,3,70,98.8,1.533
100,45030723878307294523,3373,4,58,99.1,1.337
100,94969636529654369078,43,2,14,0.0,0.229
100,31878747290349816747,271,3,22,99.2,0.982
100,84189230925874985256,193,3,23,98.4,1.149
